,dcp,rsi,stochrsi,willr,roc
2004-12-30,53.9330556064287,63.4872,89.7983,-19.943,2.524
2004-12-31,54.0866797729577,64.4116,100.0,-12.766,2.9449
2005-01-03,53.6312938507467,59.6961,0.0,-39.823,0.6902
2005-01-04,53.055203226263,54.3934,0.0,-70.7965,-0.9931
2005-01-05,52.9454716787423,53.4416,0.0,-76.6962,0.4162
2005-01-06,52.7808743574612,52.0048,0.0,-85.5457,-0.4656
2005-01-07,52.5504381076677,50.0228,0.0,-91.4601,-1.7742
2005-01-10,52.4955723339074,49.5495,0.0,-88.601,-1.0241
2005-01-11,52.122485072337,46.4067,0.0,-93.3941,-1.5034
2005-01-12,52.2377031972337,47.4894,19.3408,-77.1825,-2.1581
2005-01-13,51.820723316655,44.0957,0.0,-86.1111,-2.959
2005-01-14,51.6286931084938,42.6193,0.0,-90.0901,-3.4377
2005-01-18,52.0676192985766,46.8972,87.84,-75.6757,-1.3514
2005-01-19,51.0800353708902,39.8591,0.0,-97.2447,-3.5733
2005-01-20,51.0251695971299,39.5124,0.0,-93.8462,-4.1435
2005-01-21,50.6850017998157,37.3894,0.0,-97.8166,-5.3581
2005-01-24,50.3612937346296,35.4799,0.0,-99.5913,-6.0684
2005-01-25,50.580756829671,37.7488,51.8095,-94.1417,-5.4462
2005-01-26,50.4490789726461,36.9286,35.9257,-97.4114,-6.4598
2005-01-27,50.4655387047742,37.1084,71.7755,-92.9504,-6.3149
2005-01-28,50.9648172459935,42.3553,100.0,-81.0705,-5.5036
2005-01-31,51.2556058469234,45.1601,100.0,-74.1514,-5.2343
2005-02-01,51.4970152514689,47.3969,100.0,-65.3295,-3.9795
2005-02-02,51.7384246560145,49.5624,100.0,-55.2426,-2.4819
2005-02-03,51.3214447754358,46.1111,52.1124,-62.0939,-3.0674
2005-02-04,51.8536427809112,50.7213,100.0,-42.7239,-1.7568
2005-02-07,51.8646159356633,50.8126,100.0,-35.084,-1.3051
2005-02-08,51.7439112333905,49.7451,77.2946,-39.7059,-1.4319
2005-02-09,50.9578303552034,43.4828,0.0,-69.8053,-2.2345
2005-02-10,50.9908127696728,43.7953,4.2634,-68.5424,-2.387
2005-02-11,51.2876544998973,46.5929,42.4308,-47.733,-1.0287
2005-02-14,51.4360753650096,47.9563,71.4355,-40.7967,-0.3731
2005-02-15,51.8538526149551,51.6161,100.0,-17.2404,-0.4106
2005-02-16,52.0132676182238,52.9452,100.0,-9.4479,1.827
2005-02-17,51.5350226084177,48.719,33.47,-32.9327,0.9992
2005-02-18,51.2711632926626,46.5606,0.0,-45.8899,1.1565
2005-02-22,50.7489417302307,42.6262,0.0,-71.5342,0.7697
2005-02-23,50.6280062105096,41.7659,0.0,-77.4729,0.0934
2005-02-24,50.9248479407341,44.6521,41.5095,-62.8961,0.9431
2005-02-25,51.0128010459858,45.4946,77.7683,-63.4503,1.0844
2005-02-28,50.8918655262647,44.5139,73.6972,-69.883,-0.1431
2005-03-01,51.2876544998973,48.3497,100.0,-48.8304,0.0625
2005-03-02,51.0787658749245,46.5615,53.3803,-59.9415,-0.8122
2005-03-03,50.7984153519347,44.2493,0.0,-74.8538,-1.8168
2005-03-04,50.7764270756218,44.0687,0.0,-76.0234,-1.062
2005-03-07,50.353152756598,40.7013,0.0,-98.538,-2.8937
2005-03-08,50.6444974177443,43.8121,53.083,-83.0409,-2.3525
2005-03-09,50.7654329374653,45.0711,100.0,-76.6082,-1.891
2005-03-10,50.7984153519347,45.4222,100.0,-74.8538,-0.3128
2005-03-11,50.3036791348939,41.2583,11.7985,-91.7772,-1.3476
2005-03-14,50.518064828945,43.616,56.6221,-81.4324,-1.5005
2005-03-15,50.2322172368769,41.29,0.7622,-95.2255,-2.3405
2005-03-16,49.830931194166,38.2739,0.0,-91.5254,-3.9012
2005-03-17,49.3966627369858,35.3337,0.0,-96.8379,-5.0306
2005-03-18,49.0778327304484,33.3536,0.0,-96.3178,-4.768
2005-03-21,49.2042653192477,34.877,19.195,-90.9483,-4.0313
2005-03-22,49.1987682501695,34.8405,30.2207,-91.1638,-3.0546
2005-03-23,49.759469296149,41.4141,100.0,-69.181,-1.7155
2005-03-24,49.8584165395572,42.4918,100.0,-65.3017,-2.0941
2005-03-28,50.0453168882171,44.521,100.0,-57.9741,-1.8966
2005-03-29,49.8034458487749,42.4792,78.9078,-67.4569,-2.1387
2005-03-30,49.8474224014007,42.9797,50.39,-65.7328,-2.8081
2005-03-31,50.2322172368769,47.2103,100.0,-44.4175,-1.6573
2005-04-01,49.7154927435232,42.729,5.2803,-66.9927,-2.1318
2005-04-04,49.6495279145844,42.1908,0.0,-68.5422,-2.2193
2005-04-05,49.2372477337171,38.9624,0.0,-87.7238,-2.2162
2005-04-06,48.9239147962579,36.7148,0.0,-93.1532,-3.3974
2005-04-07,48.6160789278769,34.6479,0.0,-92.766,-4.2339
2005-04-08,48.1543251253055,31.8195,0.0,-97.9633,-5.2051
2005-04-11,47.3847354543531,27.8332,0.0,-98.2201,-5.8026
2005-04-12,47.1373673458327,26.7015,0.0,-91.831,-6.6921
2005-04-13,46.4887131946015,24.0069,0.0,-95.6117,-7.4524
2005-04-14,45.977485770326,22.1524,0.0,-97.9493,-7.733
2005-04-15,42.1625198300335,13.7865,0.0,-97.6021,-14.645
2005-04-18,42.1350344846423,13.7471,0.0,-96.735,-14.1465
2005-04-19,41.4918774024893,12.8436,0.0,-98.6069,-15.6742
2005-04-20,39.584394432343,10.657,0.0,-99.1964,-19.5419
2005-04-21,40.6783111789111,18.9833,100.0,-89.2014,-18.2501
2005-04-22,40.7937496295539,19.8134,100.0,-88.1467,-18.1808
2005-04-25,41.0136323926832,21.4276,100.0,-86.1376,-18.047
2005-04-26,41.4643920570981,24.6986,100.0,-82.0191,-16.7439
2005-04-27,42.3549172477716,30.6983,100.0,-73.8825,-15.0309
2005-04-28,41.7282513728532,28.9875,84.2826,-79.6082,-16.9293
2005-04-29,41.9866136195301,30.6644,99.6345,-75.8657,-15.5462
2005-05-02,42.0580755175471,31.1379,100.0,-74.7835,-15.2901
2005-05-03,42.0360872412342,31.0691,96.8046,-73.6452,-14.6254
2005-05-04,42.3714084550063,33.4275,100.0,-69.8559,-13.3933
2005-05-05,41.5028715406457,30.5754,0.0,-78.0253,-14.6314
2005-05-06,41.4808832643328,30.506,0.0,-77.021,-13.8584
2005-05-09,41.326556300288,30.0031,0.0,-76.8641,-12.7851
2005-05-10,40.4005945160191,27.1741,0.0,-88.3532,-14.2918
2005-05-11,40.3895711614444,27.142,0.0,-88.0182,-13.1196
2005-05-12,40.0258004604817,26.0731,0.0,-87.6699,-12.9448
2005-05-13,40.3234310339967,28.4983,61.7086,-75.9677,-4.3619
2005-05-16,40.9738089538998,33.5151,100.0,-57.0678,-2.756
2005-05-17,40.9462505674633,33.4105,98.595,-57.8687,-1.315
2005-05-18,42.0871677659375,41.3802,100.0,-28.5579,6.3226
2005-05-19,42.5281019489227,44.1019,100.0,-13.7512,4.5474
2005-05-20,42.114726152374,42.1697,81.9282,-27.6325,3.2382
2005-05-23,42.1698429252472,42.5232,85.2338,-25.7816,2.8191
2005-05-24,41.7840255151351,40.6908,0.0,-38.7375,0.7709
2005-05-25,41.8887473835941,41.4121,21.1461,-35.2209,-1.1006
2005-05-26,42.517078594348,45.5913,100.0,-14.1214,1.8904
2005-05-27,42.4950318851988,45.4715,97.5554,-14.8617,1.2109
2005-05-31,41.6407219056649,41.0696,7.7293,-43.5496,-0.9923
2005-06-01,42.3517282757286,45.6766,100.0,-19.6739,0.7509
2005-06-02,42.6328238173816,47.3883,100.0,-10.2347,0.617
2005-06-03,41.7730021605605,43.0235,30.9216,-35.9922,0.6509
2005-06-06,41.3375796548626,41.0099,0.0,-51.3619,-0.3455
2005-06-07,41.3596263640119,41.1567,2.3012,-50.5837,0.08
2005-06-08,41.2273461091163,40.5199,0.0,-55.2529,2.0464
2005-06-09,41.2989979138514,41.04,20.7755,-52.7237,2.2516
2005-06-10,41.2108110772544,40.5803,9.4844,-56.0547,2.9606
2005-06-13,41.3651380412992,41.7817,100.0,-56.9231,2.5834
2005-06-14,41.2769512047022,41.2796,60.2129,-63.8051,0.7398
2005-06-15,42.0540977022136,47.1681,100.0,-37.8531,2.7056
2005-06-16,42.4674734987622,49.9768,100.0,-16.6667,0.9036
2005-06-17,42.1037027977994,47.6312,73.03,-36.9146,-0.9979
2005-06-20,42.1918896343965,48.251,80.1564,-32.5069,0.1832
2005-06-21,42.114726152374,47.7307,20.0292,-36.3636,-0.1307
2005-06-22,42.5666836899339,50.9891,100.0,-13.7741,1.8731
2005-06-23,41.5635584236425,44.5069,0.0,-63.9118,-0.7763
2005-06-24,40.7919236034184,40.3531,0.0,-99.7319,-4.0576
2005-06-27,40.7202717986833,39.9883,0.0,-91.0165,-4.1764
2005-06-28,41.5029299734821,45.6387,51.364,-56.7757,-0.3309
2005-06-29,41.1887643681051,43.8925,69.0958,-70.0935,-2.746
2005-06-30,40.8966454718774,42.3081,41.0554,-82.4766,-4.0724
2005-07-01,41.1556943043812,44.1887,74.3378,-71.4953,-1.4778
2005-07-05,41.221834431829,44.6734,71.0168,-68.6916,-0.28
2005-07-06,41.7840255151351,48.6626,100.0,-44.8598,1.0261
2005-07-07,42.6493588492436,54.0326,100.0,-8.1776,3.4492
2005-07-08,43.7076008884081,59.4877,100.0,-3.6244,5.8321
2005-07-11,43.5202038606394,58.2002,91.3093,-9.2257,5.6039
2005-07-12,44.1154650076694,61.021,100.0,-6.392,6.6489
2005-07-13,44.8926115051808,64.329,100.0,-3.6145,8.7595
2005-07-14,45.4272442020504,66.3943,100.0,-2.7115,8.021
2005-07-15,45.4051974929011,66.2279,97.9687,-3.9785,6.9176
2005-07-18,45.0910318875242,63.8277,52.2343,-20.3051,7.0952
2005-07-19,46.1327388948267,67.8894,100.0,-12.0926,9.3403
2005-07-20,46.628789850685,69.6005,100.0,-4.3739,10.7185
2005-07-21,46.5185563049387,68.7436,85.1569,-6.0892,9.284
2005-07-22,46.540603014088,68.8244,86.5566,-5.7461,11.9745
2005-07-25,46.4083227591924,67.7188,0.0,-7.8045,13.7684
2005-07-26,46.3642293408939,67.3392,0.0,-8.4906,13.8603
2005-07-27,46.226437408711,66.1201,0.0,-11.2319,11.3811
2005-07-28,46.1878556676998,65.7691,0.0,-11.8659,12.137
2005-07-29,46.0004586399311,64.0315,0.0,-15.0685,12.4798
2005-08-01,45.9839236080692,63.8748,0.0,-15.3425,11.7316
2005-08-02,45.9177834806214,63.2232,0.0,-16.8067,11.3919
2005-08-03,46.33115927717,65.5362,90.8517,-10.3858,10.8825
2005-08-04,45.8130616121624,60.5149,0.0,-24.9686,7.4179
2005-08-05,45.945341867058,61.3116,15.8657,-26.5554,5.1198
2005-08-08,46.0555754128043,61.9844,29.265,-26.1383,5.8257
2005-08-09,46.1329240279409,62.4665,38.8665,-35.6877,4.5731
2005-08-10,45.3152386679247,54.7412,0.0,-80.5909,0.9414
2005-08-11,45.6688323371209,57.1532,31.2224,-62.7209,0.5318
2005-08-12,45.409161986305,54.8918,1.9496,-79.3821,0.0087
2005-08-15,45.5804339198219,56.0978,17.5612,-72.9999,1.0854
2005-08-16,44.917445790079,50.5867,0.0,-94.2727,-2.6343
2005-08-17,44.917445790079,50.5867,0.0,-88.2253,-3.6701
2005-08-18,44.8345722738612,49.9076,0.0,-90.3513,-3.62
2005-08-19,45.7240813479329,56.5046,100.0,-44.2818,-1.7544
2005-08-22,45.6356829306338,55.7367,88.3604,-46.2383,-1.6649
2005-08-23,45.3207635690059,53.0341,47.3926,-61.6822,-2.2506
2005-08-24,44.9284955922414,49.8638,0.0,-83.8006,-2.8078
2005-08-25,44.8069477684552,48.9102,0.0,-88.4498,-2.9898
2005-08-26,44.4091548906095,45.887,0.0,-96.8,-3.4593
2005-08-29,44.9395453944038,50.2067,60.4402,-64.9635,-2.2712
2005-08-30,44.4975533079086,46.9211,23.9391,-84.4282,-3.093
2005-08-31,44.5417525165581,47.2842,32.3456,-81.8841,-3.8622
2005-09-01,43.9450631997895,43.0945,0.0,-95.7173,-4.0774
2005-09-02,43.90086399114,42.7989,0.0,-97.4304,-4.4498
2005-09-06,44.7627485598057,49.8605,100.0,-64.0257,-2.8071
2005-09-07,44.7406489554809,49.695,97.6551,-64.8822,-3.018
2005-09-08,44.6412007360195,48.9253,86.7562,-63.591,-1.4874
2005-09-09,44.9947944052157,51.7236,100.0,-47.6309,-1.4759
2005-09-12,45.0168940095405,51.897,100.0,-46.6334,-0.8639
2005-09-13,44.6135762306136,48.5474,0.0,-64.8379,-2.1212
2005-09-14,44.4644039014214,47.3574,0.0,-71.5711,-1.0086
2005-09-15,44.2047335506055,45.3217,0.0,-83.2918,-1.5867
2005-09-16,44.3815303852035,46.9559,24.8525,-75.3117,-1.0105
2005-09-19,43.8842892878964,43.139,0.0,-90.3226,-4.0237
2005-09-20,43.4809715089695,40.3393,0.0,-98.4479,-4.7215
2005-09-21,42.8511327857138,36.4507,0.0,-96.2227,-5.4492
2005-09-22,43.2102513559912,39.9264,33.0853,-81.0811,-3.8244
2005-09-23,43.0942284332862,39.1973,41.0658,-85.447,-3.8224
2005-09-26,42.7682592694959,37.189,18.986,-90.7336,-3.6949
2005-09-27,43.088703532205,40.3515,100.0,-79.5367,-4.1185
2005-09-28,43.9229635954647,47.5838,100.0,-50.3861,-1.2913
2005-09-29,44.3981050884471,51.1358,100.0,-33.7838,-0.3225
2005-09-30,44.3207564733105,50.5488,95.7913,-36.4865,0.8549
2005-10-03,44.4478291981778,51.5113,100.0,-32.0463,1.2459
2005-10-04,44.2599825614174,49.9971,61.4442,-38.61,-1.1232
2005-10-05,44.0997604300628,48.7114,0.0,-44.2085,-1.4325
2005-10-06,44.0334616170885,48.1718,0.0,-46.5251,-1.3614
2005-10-07,44.4754537035838,51.9099,100.0,-31.0811,-1.1542
2005-10-10,44.8898212846731,55.1053,100.0,-16.441,-0.2823
2005-10-11,45.961652094424,61.9833,100.0,-5.0076,3.0217
2005-10-12,45.409161986305,57.2263,65.5574,-20.1821,2.1248
2005-10-13,45.4146868873862,57.2608,53.119,-20.0303,2.7372
2005-10-14,45.497560403604,57.7987,39.159,-17.7542,2.5146
2005-10-17,45.6301580295526,58.6746,30.4461,-14.1123,3.9783
2005-10-18,46.1218742257786,61.7719,100.0,-14.6023,6.0737
2005-10-19,46.5030924003807,63.9753,100.0,-5.6063,8.5224
2005-10-20,45.9506022922617,58.8045,16.2852,-18.6441,6.3419
2005-10-21,46.0390007095607,59.3578,12.8887,-16.558,6.8333
2005-10-24,46.1163493246974,59.8544,20.3031,-15.1882,7.8284
2005-10-25,46.0555754128043,59.2556,8.7226,-18.9602,6.8855
2005-10-26,45.7959050619883,56.7041,0.0,-28.9831,4.2642
2005-10-27,45.4754607992793,53.7006,0.0,-38.8136,2.4266
2005-10-28,44.9837446030533,49.4682,0.0,-53.8983,1.4959
2005-10-31,45.2378900527881,51.5459,21.2284,-46.1017,1.7775
2005-11-01,45.0776679214336,50.1768,9.7927,-51.0169,1.8475
2005-11-02,44.7848481641305,47.7375,0.0,-60.0,1.5535
2005-11-03,45.7848552598259,55.5121,100.0,-38.3592,3.9774
2005-11-04,45.8566789738814,56.0069,100.0,-39.0244,3.1056
2005-11-07,46.193697939834,58.2977,100.0,-24.1463,2.9046
2005-11-08,46.0500505117231,56.9668,87.3969,-30.4878,0.1923
2005-11-09,45.8783666192561,55.3763,0.0,-38.067,1.0333
2005-11-10,46.515258478408,59.7631,100.0,-9.9507,2.4234
2005-11-11,46.8253971228645,61.6934,100.0,-6.3973,2.9185
2005-11-14,46.7201715113525,60.6542,83.5493,-13.6369,2.3888
2005-11-15,47.3681397506636,64.5273,100.0,-6.6152,2.7021
2005-11-16,47.9274969487013,67.4398,100.0,-0.6376,3.063
2005-11-17,48.1213336014867,68.3866,100.0,-1.3487,4.7241
2005-11-18,48.6086943284899,70.6457,100.0,-2.9897,5.5816
2005-11-21,48.34286120467,67.8614,54.4921,-9.229,4.828
2005-11-22,48.7305345102407,69.6949,70.3416,-1.1578,5.8081
2005-11-23,49.1791279066868,71.664,100.0,-6.4955,7.3876
2005-11-25,49.1791279066868,71.664,100.0,-6.4955,8.1443
2005-11-28,49.3508117991539,72.4238,100.0,-3.5621,9.7081
2005-11-29,49.3452736090743,72.3579,97.5857,-8.8482,9.0795
2005-11-30,49.2345098074827,70.9982,0.0,-10.9549,9.2215
2005-12-01,49.4061936999497,71.8609,60.5177,-8.2719,10.319
2005-12-02,49.0960550554931,68.0137,0.0,-16.8848,7.2321
2005-12-05,48.9742148737423,66.5405,0.0,-19.7644,6.7984
2005-12-06,49.3674263693926,68.8338,43.1031,-10.4712,6.8705
2005-12-07,49.1348223860502,66.0163,0.0,-15.9686,6.6987
2005-12-08,48.4591631963412,58.6732,0.0,-31.9372,5.6253
2005-12-09,48.1656391221234,55.8332,0.0,-50.2538,3.548
2005-12-12,47.6062819240856,50.8919,0.0,-67.3435,1.6677
2005-12-13,46.3601891561797,42.1453,0.0,-96.7391,-0.7705
2005-12-14,46.0389741315639,40.2674,0.0,-97.4249,-2.806
2005-12-15,46.2605017347472,42.139,12.0237,-89.1516,-3.4782
2005-12-16,46.1718906934739,41.5903,12.4514,-91.3769,-4.0511
2005-12-19,45.8340610986194,39.5249,0.0,-98.4911,-5.7081
2005-12-20,45.6789917763911,38.5988,0.0,-94.6701,-5.5104
2005-12-21,46.0334359414843,41.8757,92.5633,-86.5482,-5.5347
2005-12-22,46.0888178422802,42.3815,100.0,-85.2792,-6.2838
2005-12-23,46.2328107843493,43.7218,100.0,-81.9797,-5.991
2005-12-27,45.9614394704498,41.7932,62.3551,-88.198,-6.8679
2005-12-28,45.9891304208477,42.0677,14.2322,-87.5318,-6.8013
2005-12-29,45.6346862557545,39.5546,0.0,-95.6743,-7.3116
2005-12-30,45.5239224541628,38.7923,0.0,-92.3445,-7.8579
2006-01-03,45.4463877930487,38.2491,0.0,-86.2788,-7.4337
2006-01-04,45.3854677021733,37.8112,0.0,-87.4863,-7.3278
2006-01-05,45.6900681565503,41.3453,100.0,-81.449,-7.449
2006-01-06,47.0469247260478,53.6864,100.0,-48.8889,-4.2493
2006-01-09,46.3712655363388,48.3537,66.4083,-55.3517,-4.3086
2006-01-10,46.5595639990446,49.816,75.6198,-50.1529,-3.3345
2006-01-11,46.6149458998404,50.2521,72.1717,-20.3791,-2.0824
2006-01-12,46.2826544950655,47.6376,0.0,-34.5972,-0.1672
2006-01-13,46.0611268918823,45.9596,0.0,-44.0758,0.0481
2006-01-17,45.9669776605294,45.2465,0.0,-48.1043,-0.6345
2006-01-18,46.7755534121483,51.9812,100.0,-13.5071,1.3074
2006-01-19,46.0168213712456,46.35,16.3853,-45.9716,0.3987
2006-01-20,45.0587144874779,40.5159,0.0,-86.9668,-1.3579
2006-01-23,45.0864054378758,40.7428,1.9792,-85.782,-2.0573
2006-01-24,44.7762667934193,38.9893,0.0,-98.818,-2.8479
2006-01-25,44.8094959338968,39.284,4.0039,-93.2127,-3.0786
2006-01-26,44.7042703223847,38.6615,0.0,-97.0721,-2.7353
2006-01-27,44.8704160247722,40.2355,75.6285,-90.3153,-2.4326
2006-01-30,45.2082456196266,43.3472,100.0,-70.5394,-0.9345
2006-01-31,45.0254853470004,42.099,73.3617,-77.3859,-1.0949
2006-02-01,45.3799295120937,45.3138,100.0,-64.1079,-0.1462
2006-02-02,44.9867180164434,42.5547,45.6687,-78.8382,-0.8786
2006-02-03,44.2889060664161,38.2088,0.0,-95.2919,-3.0667
2006-02-06,44.0341493227553,36.7658,0.0,-90.1361,-6.4038
2006-02-07,44.1116839838694,37.5217,8.8429,-87.7551,-4.8728
2006-02-08,44.859339644613,44.2822,100.0,-64.7959,-3.6517
2006-02-09,44.6372637057783,42.8331,80.7205,-71.0744,-4.2426
2006-02-10,45.153590263569,47.0721,100.0,-54.9166,-2.4395
2006-02-13,44.6594712996617,43.8004,65.7423,-70.3794,-3.043
2006-02-14,45.0203447002682,46.651,90.0659,-59.0863,-2.0594
2006-02-15,44.8870991369673,45.7491,68.7893,-61.1699,-4.0373
2006-02-16,44.9204105277925,46.0237,67.9557,-47.0808,-2.3826
2006-02-17,44.8093725583752,45.2205,49.8193,-40.188,-0.5534
2006-02-21,44.692782690487,44.3648,0.0,-46.5481,-0.873
2006-02-22,45.1646940605107,48.5157,100.0,-20.8048,0.8675
2006-02-23,44.5262257363609,43.8558,0.0,-55.634,-0.6322
2006-02-24,44.4707067516522,43.4736,0.0,-58.6626,-0.5225
2006-02-27,44.7649573706082,46.0946,51.9809,-42.6109,-0.235
2006-02-28,44.5484333302444,44.4965,20.2864,-54.4225,-1.4595
2006-03-01,44.3596687822349,43.1245,0.0,-64.7199,-1.4788
2006-03-02,44.3818763761183,43.3408,7.2844,-62.0494,-2.1993
2006-03-03,44.3929801730601,43.454,11.0961,-61.4195,-1.3198
2006-03-06,44.4151877669436,43.6909,41.2842,-60.1596,0.2851
2006-03-07,44.5761928225987,45.4352,100.0,-57.7375,1.231
2006-03-08,45.0481041926225,50.1953,100.0,-31.9502,2.1228
2006-03-09,44.9814814109721,49.5529,90.4705,-38.7097,0.2723
2006-03-10,45.2868358268698,52.4866,100.0,-24.8175,1.4552
2006-03-13,45.4867041718211,54.3171,100.0,-16.263,0.7377
2006-03-14,46.0141345265535,58.7331,100.0,-3.1609,3.0333
2006-03-15,46.2917294500969,60.8309,100.0,-8.9412,2.824
2006-03-16,46.0085826280827,57.6826,62.2704,-20.9412,2.4985
2006-03-17,46.24731426233,59.541,80.1979,-10.8235,2.9539
2006-03-20,46.4027674195143,60.7233,96.5824,-4.2353,3.5559
2006-03-21,46.5304610843442,61.6912,100.0,-21.5328,4.1118
2006-03-22,46.8857825864798,64.2703,100.0,-9.854,3.8107
2006-03-23,46.1917952776213,56.456,0.0,-32.6642,3.7406
2006-03-24,46.2806256531552,57.1579,8.9815,-29.7445,4.0699
2006-03-27,46.1251724959709,55.5098,0.0,-34.854,3.0386
2006-03-28,45.7642990953645,51.8559,0.0,-46.7153,2.7293
2006-03-29,46.1529319883252,55.1989,63.051,-33.9416,4.0426
2006-03-30,46.1917952776213,55.5239,69.1823,-32.6642,4.0781
2006-03-31,45.7865066892479,51.4276,0.0,-49.1228,3.1391
2006-04-03,46.1140686990291,54.2962,70.0289,-37.6218,3.825
2006-04-04,46.330592739393,56.1002,100.0,-32.4895,3.9357
2006-04-05,46.7303294292955,59.2277,100.0,-19.5704,3.7343
2006-04-06,46.5304610843442,57.0872,72.558,-29.798,3.4436
2006-04-07,45.7920585877188,50.0526,0.0,-70.904,1.1156
2006-04-10,45.5810864458258,48.2639,0.0,-82.1023,0.2075
2006-04-11,45.0592079895642,44.1551,0.0,-90.3302,-2.0753
2006-04-12,44.8315801522587,42.4942,0.0,-97.2477,-3.1542
2006-04-13,45.5144636641754,48.5998,80.7799,-69.0367,-1.074
2006-04-17,45.3256991161659,47.1434,76.1461,-76.8349,-1.9928
2006-04-18,46.2528661608008,54.2344,100.0,-38.5321,-0.323
2006-04-19,45.447840882525,48.3109,49.5448,-69.6296,-2.3267
2006-04-20,45.5366712580589,48.9584,25.5957,-63.6126,-2.8774
2006-04-21,45.3368029131076,47.5477,5.7009,-73.0366,-1.851
2006-04-24,45.5866383442967,49.4637,28.6546,-61.2565,-1.4995
2006-04-25,45.8975446586653,51.7715,100.0,-46.5969,-0.4935
2006-04-26,46.2750737546843,54.4314,100.0,-28.7958,1.1161
2006-04-27,46.5693243736403,56.404,100.0,-14.9215,0.9022
2006-04-28,45.7143320091267,49.8091,4.9764,-55.2356,-1.0337
2006-05-01,45.6532611259471,49.375,0.0,-58.1152,-0.291
2006-05-02,45.7587471968936,50.1647,11.2338,-53.1414,-0.7705
2006-05-03,45.9142003540779,51.342,27.9832,-45.8115,-0.8987
2006-05-04,45.7642990953645,50.1397,38.8738,-52.2546,-2.0672
2006-05-05,46.0696535112622,52.5236,100.0,-37.6658,-0.9903
2006-05-08,46.1862433791504,53.4188,100.0,-32.0955,0.8608
2006-05-09,46.3756911140872,54.874,100.0,-23.0443,1.7433
2006-05-10,46.1918153713545,53.1767,64.1489,-31.8293,2.5136
2006-05-11,45.9466477143774,50.9642,0.0,-49.7441,2.4872
2006-05-12,45.9076437689493,50.6116,0.0,-51.873,0.8639
2006-05-15,46.1862433791504,53.054,57.2998,-36.6667,1.8986
2006-05-16,45.7794879482567,49.3066,0.0,-58.8679,-1.0235
2006-05-17,45.2835806420986,45.2087,0.0,-85.9352,-0.3614
2006-05-18,44.9436891176532,42.6512,0.0,-84.5043,-1.3022
2006-05-19,44.7319534139003,41.1257,0.0,-83.2084,-1.3341
2006-05-22,44.5870816165957,40.0928,0.0,-86.7963,-2.1927
2006-05-23,44.4812137647193,39.333,0.0,-83.7116,-3.0859
2006-05-24,44.4533538036991,39.1275,0.0,-84.6928,-3.9367
2006-05-25,44.653945523044,41.4452,100.0,-75.693,-4.113
2006-05-26,44.9938370474894,45.1689,100.0,-62.6866,-1.5761
2006-05-30,44.665089507452,42.4223,54.5363,-75.2665,-2.1645
2006-05-31,44.5202177101474,41.2585,35.2728,-80.8102,-2.7067
2006-06-01,44.9604050942653,45.9968,100.0,-63.9659,-2.0773
2006-06-02,44.3084820063945,40.8587,0.0,-88.9126,-3.1811
2006-06-05,44.0521703650095,39.0533,0.0,-98.7207,-4.3792
2006-06-06,44.4422098192911,43.082,58.0206,-75.7225,-3.7761
2006-06-07,44.1023182948457,40.6191,22.5499,-87.4759,-4.9021
2006-06-08,42.9210559475927,33.5934,0.0,-95.9654,-7.0808
2006-06-09,43.467111183587,38.7485,54.33,-81.8444,-5.3966
2006-06-12,42.9154839553887,35.7938,23.1898,-95.8462,-6.5178
2006-06-13,42.8653360255525,35.5345,27.6284,-97.2308,-7.1903
2006-06-14,43.2999514174663,39.5308,100.0,-82.4231,-5.4163
2006-06-15,43.7735707548083,43.5453,100.0,-60.6522,-3.3346
2006-06-16,43.4336792303628,41.4657,74.0404,-73.6264,-3.3598
2006-06-19,43.2776634486502,40.5305,62.3658,-79.7802,-3.2511
2006-06-20,43.4559671991789,42.1014,64.0345,-72.7473,-2.5369
2006-06-21,43.6286989575037,43.6202,100.0,-63.1829,-1.9166
2006-06-22,43.0102078228571,39.6956,0.0,-89.5487,-3.2464
2006-06-23,42.9600598930208,39.3931,0.0,-91.6865,-3.7934
2006-06-26,42.987919854041,39.662,6.3611,-90.4988,-4.4582
2006-06-27,42.6981762594317,37.8248,0.0,-93.1868,-4.4037
2006-06-28,42.6591723140036,37.5782,0.0,-89.605,-4.1802
2006-06-29,43.233087511018,43.3043,100.0,-67.3077,-3.8419
2006-06-30,42.8040441113082,40.3888,49.084,-83.7607,-3.3954
2006-07-03,43.472683175791,46.3178,100.0,-58.1197,-1.3155
2006-07-05,43.3333833706904,45.3291,88.6871,-63.4615,-2.495
2006-07-06,43.5116871212192,46.8575,100.0,-42.3295,-1.3392
2006-07-07,42.5811644231473,40.6193,3.5626,-86.7647,-0.7919
2006-07-10,42.7204642282478,41.8394,19.5591,-72.5086,-1.7177
2006-07-11,42.6090243841674,41.1277,8.1512,-69.1617,-0.7141
2006-07-12,42.0573971559691,37.7795,0.0,-83.3333,-1.8848
2006-07-13,41.3664701226701,34.1174,0.0,-91.7172,-4.4653
2006-07-14,40.9931466450006,32.3347,0.0,-96.1464,-6.3518
2006-07-17,41.0655825436529,33.0492,8.1256,-90.6716,-5.4522
2006-07-18,41.3776141070782,36.1083,69.3071,-73.7564,-4.3904
2006-07-19,42.3861446960064,44.7043,100.0,-42.7101,-2.4619
2006-07-20,42.0573971559691,42.7317,84.0524,-52.5862,-3.6015
